"dteday","season","yr","mnth","hr","holiday","weekday","workingday","cnt","weathersit","temp","atemp","hum","windspeed"
"2012-08-08","autumn",1,8,4,0,3,1,7,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0
"2012-08-08","autumn",1,8,5,0,3,1,43,"Misty",0.68,0.6364,0.89,0.1642
"2012-08-08","autumn",1,8,6,0,3,1,173,"Misty",0.7,0.6667,0.84,0.1642
"2012-08-08","autumn",1,8,7,0,3,1,482,"Misty",0.7,0.6667,0.84,0.1642
"2012-08-08","autumn",1,8,8,0,3,1,737,"Misty",0.74,0.7273,0.72,0.0896
"2012-08-08","autumn",1,8,9,0,3,1,341,"Misty",0.76,0.7273,0.66,0
"2012-08-08","autumn",1,8,10,0,3,1,214,"Misty",0.8,0.7424,0.52,0.1343
"2012-08-08","autumn",1,8,11,0,3,1,239,"Misty",0.8,0.7424,0.52,0
"2012-08-08","autumn",1,8,12,0,3,1,280,"Misty",0.8,0.7424,0.52,0
"2012-08-08","autumn",1,8,13,0,3,1,313,"Misty",0.8,0.7424,0.52,0
"2012-08-08","autumn",1,8,14,0,3,1,236,"Misty",0.8,0.7424,0.52,0.2537
"2012-08-08","autumn",1,8,15,0,3,1,278,"Misty",0.84,0.7576,0.44,0.194
"2012-08-08","autumn",1,8,16,0,3,1,441,"Misty",0.8,0.7424,0.49,0.2836
"2012-08-08","autumn",1,8,17,0,3,1,858,"Misty",0.8,0.7576,0.55,0.2836
"2012-08-08","autumn",1,8,18,0,3,1,862,"Misty",0.78,0.7273,0.55,0.1642
"2012-08-08","autumn",1,8,19,0,3,1,686,"ClearOrPartlyCloudy",0.76,0.7273,0.66,0.2239
"2012-08-08","autumn",1,8,20,0,3,1,500,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.194
"2012-08-08","autumn",1,8,21,0,3,1,381,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.1045
"2012-08-08","autumn",1,8,22,0,3,1,233,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.1045
"2012-08-08","autumn",1,8,23,0,3,1,136,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.1343
"2012-08-09","autumn",1,8,0,0,4,1,67,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.194
"2012-08-09","autumn",1,8,1,0,4,1,28,"ClearOrPartlyCloudy",0.7,0.6667,0.79,0.1343
"2012-08-09","autumn",1,8,2,0,4,1,14,"ClearOrPartlyCloudy",0.7,0.6667,0.84,0.0896
"2012-08-09","autumn",1,8,3,0,4,1,6,"ClearOrPartlyCloudy",0.68,0.6364,0.83,0.0896
"2012-08-09","autumn",1,8,4,0,4,1,10,"Misty",0.68,0.6364,0.89,0.1343
"2012-08-09","autumn",1,8,5,0,4,1,41,"Misty",0.66,0.5909,0.94,0
"2012-08-09","autumn",1,8,6,0,4,1,167,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.1642
"2012-08-09","autumn",1,8,7,0,4,1,475,"Misty",0.7,0.6667,0.84,0.1642
"2012-08-09","autumn",1,8,8,0,4,1,698,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.1045
"2012-08-09","autumn",1,8,9,0,4,1,353,"ClearOrPartlyCloudy",0.76,0.7273,0.66,0.1642
"2012-08-09","autumn",1,8,10,0,4,1,205,"ClearOrPartlyCloudy",0.8,0.7576,0.55,0.2239
"2012-08-09","autumn",1,8,11,0,4,1,260,"ClearOrPartlyCloudy",0.84,0.7576,0.44,0
"2012-08-09","autumn",1,8,12,0,4,1,277,"ClearOrPartlyCloudy",0.84,0.7576,0.44,0.1045
"2012-08-09","autumn",1,8,13,0,4,1,281,"ClearOrPartlyCloudy",0.86,0.7879,0.41,0.1045
"2012-08-09","autumn",1,8,14,0,4,1,247,"ClearOrPartlyCloudy",0.88,0.7727,0.32,0.2239
"2012-08-09","autumn",1,8,15,0,4,1,267,"ClearOrPartlyCloudy",0.88,0.7727,0.32,0.2239
"2012-08-09","autumn",1,8,16,0,4,1,417,"ClearOrPartlyCloudy",0.86,0.7727,0.39,0.2537
"2012-08-09","autumn",1,8,17,0,4,1,810,"ClearOrPartlyCloudy",0.86,0.7576,0.36,0.2537
"2012-08-09","autumn",1,8,18,0,4,1,811,"Misty",0.82,0.7576,0.46,0.2537
"2012-08-09","autumn",1,8,19,0,4,1,623,"ClearOrPartlyCloudy",0.8,0.7576,0.55,0.194
"2012-08-09","autumn",1,8,20,0,4,1,478,"ClearOrPartlyCloudy",0.7,0.6515,0.54,0.2836
"2012-08-09","autumn",1,8,21,0,4,1,336,"Misty",0.7,0.6515,0.58,0.1642
"2012-08-09","autumn",1,8,22,0,4,1,259,"Misty",0.66,0.6212,0.69,0.2239
"2012-08-09","autumn",1,8,23,0,4,1,156,"ClearOrPartlyCloudy",0.66,0.6212,0.74,0
"2012-08-10","autumn",1,8,0,0,5,1,85,"ClearOrPartlyCloudy",0.7,0.6515,0.65,0.0896
"2012-08-10","autumn",1,8,1,0,5,1,41,"ClearOrPartlyCloudy",0.7,0.6515,0.65,0.1045
"2012-08-10","autumn",1,8,2,0,5,1,20,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0.1642
"2012-08-10","autumn",1,8,3,0,5,1,9,"Misty",0.72,0.6970000000000001,0.79,0.194
"2012-08-10","autumn",1,8,4,0,5,1,7,"LightSnowOrRain",0.7,0.6667,0.84,0.2836
"2012-08-10","autumn",1,8,5,0,5,1,33,"LightSnowOrRain",0.7,0.6667,0.84,0.2836
"2012-08-10","autumn",1,8,6,0,5,1,44,"LightSnowOrRain",0.64,0.5758,0.89,0.2985
"2012-08-10","autumn",1,8,7,0,5,1,133,"LightSnowOrRain",0.64,0.5758,0.89,0.1045
"2012-08-10","autumn",1,8,8,0,5,1,119,"LightSnowOrRain",0.62,0.5455,0.91,0.1642
"2012-08-10","autumn",1,8,9,0,5,1,220,"Misty",0.64,0.5758,0.89,0
"2012-08-10","autumn",1,8,10,0,5,1,193,"ClearOrPartlyCloudy",0.66,0.5909,0.89,0.1045
"2012-08-10","autumn",1,8,11,0,5,1,251,"LightSnowOrRain",0.68,0.6364,0.79,0.1343
"2012-08-10","autumn",1,8,12,0,5,1,315,"Misty",0.74,0.6970000000000001,0.66,0.3582
"2012-08-10","autumn",1,8,13,0,5,1,290,"Misty",0.76,0.7121,0.58,0.3582
"2012-08-10","autumn",1,8,14,0,5,1,307,"ClearOrPartlyCloudy",0.76,0.7121,0.58,0.3582
"2012-08-10","autumn",1,8,15,0,5,1,324,"ClearOrPartlyCloudy",0.8,0.7424,0.52,0.4478
"2012-08-10","autumn",1,8,16,0,5,1,467,"ClearOrPartlyCloudy",0.78,0.7273,0.55,0.2985
"2012-08-10","autumn",1,8,17,0,5,1,730,"ClearOrPartlyCloudy",0.8,0.7424,0.52,0.2836
"2012-08-10","autumn",1,8,18,0,5,1,640,"ClearOrPartlyCloudy",0.76,0.7121,0.62,0.2985
"2012-08-10","autumn",1,8,19,0,5,1,492,"ClearOrPartlyCloudy",0.76,0.7121,0.62,0.2836
"2012-08-10","autumn",1,8,20,0,5,1,370,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.2985
"2012-08-10","autumn",1,8,21,0,5,1,286,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.2537
"2012-08-10","autumn",1,8,22,0,5,1,218,"ClearOrPartlyCloudy",0.72,0.6970000000000001,0.74,0.2836
"2012-08-10","autumn",1,8,23,0,5,1,192,"ClearOrPartlyCloudy",0.72,0.6818,0.7,0.2836
"2012-08-11","autumn",1,8,0,0,6,0,180,"ClearOrPartlyCloudy",0.7,0.6515,0.7,0.2836
"2012-08-11","autumn",1,8,1,0,6,0,116,"ClearOrPartlyCloudy",0.66,0.6212,0.74,0.2239
"2012-08-11","autumn",1,8,2,0,6,0,85,"LightSnowOrRain",0.64,0.5909,0.78,0.194
"2012-08-11","autumn",1,8,3,0,6,0,21,"LightSnowOrRain",0.62,0.5758,0.83,0.1642
"2012-08-11","autumn",1,8,4,0,6,0,10,"ClearOrPartlyCloudy",0.62,0.5758,0.83,0.1045
"2012-08-11","autumn",1,8,5,0,6,0,11,"ClearOrPartlyCloudy",0.62,0.5606,0.88,0.1045
"2012-08-11","autumn",1,8,6,0,6,0,23,"Misty",0.62,0.5606,0.88,0.1045
"2012-08-11","autumn",1,8,7,0,6,0,62,"ClearOrPartlyCloudy",0.64,0.5758,0.83,0.0896
"2012-08-11","autumn",1,8,8,0,6,0,162,"ClearOrPartlyCloudy",0.66,0.6061,0.83,0.1045
"2012-08-11","autumn",1,8,9,0,6,0,271,"ClearOrPartlyCloudy",0.68,0.6364,0.79,0.194
"2012-08-11","autumn",1,8,10,0,6,0,407,"ClearOrPartlyCloudy",0.72,0.6818,0.62,0.0896
"2012-08-11","autumn",1,8,11,0,6,0,499,"ClearOrPartlyCloudy",0.74,0.6970000000000001,0.66,0.1642
"2012-08-11","autumn",1,8,12,0,6,0,546,"ClearOrPartlyCloudy",0.76,0.7121,0.58,0.2239
"2012-08-11","autumn",1,8,13,0,6,0,569,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.3582
"2012-08-11","autumn",1,8,14,0,6,0,538,"ClearOrPartlyCloudy",0.8,0.7424,0.49,0.2985
"2012-08-11","autumn",1,8,15,0,6,0,562,"ClearOrPartlyCloudy",0.8,0.7273,0.46,0.2836
"2012-08-11","autumn",1,8,16,0,6,0,531,"ClearOrPartlyCloudy",0.8,0.7273,0.46,0.2985
"2012-08-11","autumn",1,8,17,0,6,0,512,"LightSnowOrRain",0.74,0.6970000000000001,0.66,0.3582
"2012-08-11","autumn",1,8,18,0,6,0,300,"Misty",0.7,0.6667,0.74,0.2985
"2012-08-11","autumn",1,8,19,0,6,0,275,"Misty",0.66,0.5909,0.89,0.1045
"2012-08-11","autumn",1,8,20,0,6,0,160,"LightSnowOrRain",0.66,0.5909,0.89,0.4179
"2012-08-11","autumn",1,8,21,0,6,0,128,"Misty",0.66,0.5909,0.89,0.1642
"2012-08-11","autumn",1,8,22,0,6,0,168,"Misty",0.66,0.5909,0.89,0.1642
"2012-08-11","autumn",1,8,23,0,6,0,163,"LightSnowOrRain",0.66,0.6061,0.78,0.1642
"2012-08-12","autumn",1,8,0,0,0,0,120,"Misty",0.64,0.6061,0.73,0.1343
"2012-08-12","autumn",1,8,1,0,0,0,113,"ClearOrPartlyCloudy",0.62,0.5909,0.78,0.1343
"2012-08-12","autumn",1,8,2,0,0,0,86,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.1343
"2012-08-12","autumn",1,8,3,0,0,0,48,"ClearOrPartlyCloudy",0.62,0.5909,0.73,0.0896
"2012-08-12","autumn",1,8,4,0,0,0,10,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.0896
"2012-08-12","autumn",1,8,5,0,0,0,10,"ClearOrPartlyCloudy",0.64,0.6212,0.61,0.194
"2012-08-12","autumn",1,8,6,0,0,0,16,"ClearOrPartlyCloudy",0.64,0.6061,0.65,0.1642
"2012-08-12","autumn",1,8,7,0,0,0,39,"ClearOrPartlyCloudy",0.64,0.6061,0.65,0.1343
"2012-08-12","autumn",1,8,8,0,0,0,119,"ClearOrPartlyCloudy",0.66,0.6212,0.54,0.2239
"2012-08-12","autumn",1,8,9,0,0,0,217,"ClearOrPartlyCloudy",0.7,0.6515,0.48,0.2239
"2012-08-12","autumn",1,8,10,0,0,0,328,"ClearOrPartlyCloudy",0.7,0.6515,0.51,0.1642
"2012-08-12","autumn",1,8,11,0,0,0,449,"ClearOrPartlyCloudy",0.74,0.6667,0.42,0.1642
"2012-08-12","autumn",1,8,12,0,0,0,505,"ClearOrPartlyCloudy",0.74,0.6667,0.42,0.194
"2012-08-12","autumn",1,8,13,0,0,0,543,"ClearOrPartlyCloudy",0.78,0.6970000000000001,0.4,0
"2012-08-12","autumn",1,8,14,0,0,0,579,"ClearOrPartlyCloudy",0.76,0.6818,0.4,0.194
"2012-08-12","autumn",1,8,15,0,0,0,577,"ClearOrPartlyCloudy",0.76,0.6818,0.4,0.1343
"2012-08-12","autumn",1,8,16,0,0,0,513,"ClearOrPartlyCloudy",0.76,0.6818,0.4,0.1045
"2012-08-12","autumn",1,8,17,0,0,0,505,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.33,0
"2012-08-12","autumn",1,8,18,0,0,0,491,"ClearOrPartlyCloudy",0.78,0.6818,0.35,0.1045
"2012-08-12","autumn",1,8,19,0,0,0,465,"ClearOrPartlyCloudy",0.74,0.6515,0.4,0.1343
"2012-08-12","autumn",1,8,20,0,0,0,300,"ClearOrPartlyCloudy",0.72,0.6515,0.45,0
"2012-08-12","autumn",1,8,21,0,0,0,220,"ClearOrPartlyCloudy",0.72,0.6667,0.51,0.0896
"2012-08-12","autumn",1,8,22,0,0,0,181,"ClearOrPartlyCloudy",0.7,0.6515,0.58,0.1343
"2012-08-12","autumn",1,8,23,0,0,0,110,"ClearOrPartlyCloudy",0.68,0.6364,0.61,0
"2012-08-13","autumn",1,8,0,0,1,1,47,"ClearOrPartlyCloudy",0.66,0.6212,0.65,0.1045
"2012-08-13","autumn",1,8,1,0,1,1,14,"ClearOrPartlyCloudy",0.66,0.6212,0.65,0.0896
"2012-08-13","autumn",1,8,2,0,1,1,9,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.1045
"2012-08-13","autumn",1,8,3,0,1,1,6,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0
"2012-08-13","autumn",1,8,4,0,1,1,11,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.1045
"2012-08-13","autumn",1,8,5,0,1,1,36,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.1045
"2012-08-13","autumn",1,8,6,0,1,1,159,"ClearOrPartlyCloudy",0.62,0.5909,0.73,0.0896
"2012-08-13","autumn",1,8,7,0,1,1,436,"ClearOrPartlyCloudy",0.66,0.6212,0.65,0.1343
"2012-08-13","autumn",1,8,8,0,1,1,673,"Misty",0.72,0.6667,0.51,0.0896
"2012-08-13","autumn",1,8,9,0,1,1,305,"Misty",0.74,0.6667,0.45,0
"2012-08-13","autumn",1,8,10,0,1,1,199,"Misty",0.76,0.6818,0.4,0
"2012-08-13","autumn",1,8,11,0,1,1,245,"ClearOrPartlyCloudy",0.76,0.6818,0.4,0.0896
"2012-08-13","autumn",1,8,12,0,1,1,276,"ClearOrPartlyCloudy",0.78,0.6970000000000001,0.4,0.194
"2012-08-13","autumn",1,8,13,0,1,1,254,"ClearOrPartlyCloudy",0.78,0.6970000000000001,0.4,0.1642
"2012-08-13","autumn",1,8,14,0,1,1,248,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.33,0.1045
"2012-08-13","autumn",1,8,15,0,1,1,274,"ClearOrPartlyCloudy",0.82,0.7273,0.34,0.2239
"2012-08-13","autumn",1,8,16,0,1,1,464,"ClearOrPartlyCloudy",0.8,0.7121,0.36,0.0896
"2012-08-13","autumn",1,8,17,0,1,1,818,"ClearOrPartlyCloudy",0.8,0.7121,0.36,0.1642
"2012-08-13","autumn",1,8,18,0,1,1,812,"ClearOrPartlyCloudy",0.76,0.6970000000000001,0.52,0.2836
"2012-08-13","autumn",1,8,19,0,1,1,555,"ClearOrPartlyCloudy",0.74,0.6818,0.58,0.1642
"2012-08-13","autumn",1,8,20,0,1,1,432,"ClearOrPartlyCloudy",0.74,0.6818,0.62,0.2239
"2012-08-13","autumn",1,8,21,0,1,1,290,"ClearOrPartlyCloudy",0.72,0.6818,0.66,0.194
"2012-08-13","autumn",1,8,22,0,1,1,192,"ClearOrPartlyCloudy",0.72,0.6818,0.62,0.3284
"2012-08-13","autumn",1,8,23,0,1,1,128,"ClearOrPartlyCloudy",0.7,0.6515,0.7,0.2239
"2012-08-14","autumn",1,8,0,0,2,1,60,"ClearOrPartlyCloudy",0.7,0.6667,0.74,0.2239
"2012-08-14","autumn",1,8,1,0,2,1,27,"ClearOrPartlyCloudy",0.68,0.6364,0.79,0.2537
"2012-08-14","autumn",1,8,2,0,2,1,11,"Misty",0.68,0.6364,0.83,0.194
"2012-08-14","autumn",1,8,3,0,2,1,3,"Misty",0.68,0.6364,0.83,0.194
"2012-08-14","autumn",1,8,4,0,2,1,5,"Misty",0.68,0.6364,0.83,0.194
"2012-08-14","autumn",1,8,5,0,2,1,36,"Misty",0.68,0.6364,0.89,0.194
"2012-08-14","autumn",1,8,6,0,2,1,64,"LightSnowOrRain",0.64,0.5758,0.83,0.194
"2012-08-14","autumn",1,8,7,0,2,1,179,"Misty",0.66,0.6061,0.83,0.0896
"2012-08-14","autumn",1,8,8,0,2,1,618,"Misty",0.66,0.5909,0.89,0.0896
"2012-08-14","autumn",1,8,9,0,2,1,402,"Misty",0.7,0.6667,0.74,0
"2012-08-14","autumn",1,8,10,0,2,1,208,"ClearOrPartlyCloudy",0.7,0.6667,0.79,0.1045
"2012-08-14","autumn",1,8,11,0,2,1,196,"ClearOrPartlyCloudy",0.74,0.6818,0.62,0
"2012-08-14","autumn",1,8,12,0,2,1,300,"ClearOrPartlyCloudy",0.78,0.7121,0.49,0.1343
"2012-08-14","autumn",1,8,13,0,2,1,286,"ClearOrPartlyCloudy",0.8,0.7273,0.46,0.0896
"2012-08-14","autumn",1,8,14,0,2,1,255,"ClearOrPartlyCloudy",0.82,0.7424,0.41,0.2239
"2012-08-14","autumn",1,8,15,0,2,1,283,"ClearOrPartlyCloudy",0.82,0.7576,0.46,0.2239
"2012-08-14","autumn",1,8,16,0,2,1,458,"ClearOrPartlyCloudy",0.82,0.7424,0.43,0.2239
"2012-08-14","autumn",1,8,17,0,2,1,812,"LightSnowOrRain",0.76,0.7273,0.66,0.2537
"2012-08-14","autumn",1,8,18,0,2,1,854,"ClearOrPartlyCloudy",0.76,0.7121,0.62,0.2836
"2012-08-14","autumn",1,8,19,0,2,1,627,"ClearOrPartlyCloudy",0.76,0.7273,0.66,0.194
"2012-08-14","autumn",1,8,20,0,2,1,436,"ClearOrPartlyCloudy",0.74,0.7121,0.74,0.2239
"2012-08-14","autumn",1,8,21,0,2,1,308,"ClearOrPartlyCloudy",0.74,0.6818,0.62,0.2239
"2012-08-14","autumn",1,8,22,0,2,1,189,"ClearOrPartlyCloudy",0.72,0.6818,0.66,0.0896
"2012-08-14","autumn",1,8,23,0,2,1,167,"ClearOrPartlyCloudy",0.72,0.6818,0.66,0.1642
"2012-08-15","autumn",1,8,0,0,3,1,60,"ClearOrPartlyCloudy",0.7,0.6515,0.61,0.194
"2012-08-15","autumn",1,8,1,0,3,1,37,"ClearOrPartlyCloudy",0.7,0.6515,0.61,0
"2012-08-15","autumn",1,8,2,0,3,1,8,"ClearOrPartlyCloudy",0.68,0.6364,0.65,0
"2012-08-15","autumn",1,8,3,0,3,1,11,"ClearOrPartlyCloudy",0.66,0.6212,0.74,0.1045
"2012-08-15","autumn",1,8,4,0,3,1,4,"ClearOrPartlyCloudy",0.64,0.5758,0.83,0.1045
"2012-08-15","autumn",1,8,5,0,3,1,39,"ClearOrPartlyCloudy",0.64,0.5909,0.78,0.1045
"2012-08-15","autumn",1,8,6,0,3,1,172,"ClearOrPartlyCloudy",0.64,0.5909,0.78,0.1045
"2012-08-15","autumn",1,8,7,0,3,1,492,"Misty",0.66,0.6212,0.69,0.194
"2012-08-15","autumn",1,8,8,0,3,1,682,"Misty",0.7,0.6515,0.65,0.2836
"2012-08-15","autumn",1,8,9,0,3,1,367,"Misty",0.72,0.6818,0.62,0.194
"2012-08-15","autumn",1,8,10,0,3,1,233,"Misty",0.72,0.6818,0.62,0.194
"2012-08-15","autumn",1,8,11,0,3,1,235,"Misty",0.74,0.6818,0.58,0.194
"2012-08-15","autumn",1,8,12,0,3,1,307,"ClearOrPartlyCloudy",0.74,0.6818,0.55,0.2239
"2012-08-15","autumn",1,8,13,0,3,1,294,"Misty",0.78,0.7121,0.49,0.194
"2012-08-15","autumn",1,8,14,0,3,1,255,"Misty",0.76,0.6970000000000001,0.52,0.2985
"2012-08-15","autumn",1,8,15,0,3,1,266,"ClearOrPartlyCloudy",0.76,0.6970000000000001,0.52,0.2537
"2012-08-15","autumn",1,8,16,0,3,1,431,"ClearOrPartlyCloudy",0.76,0.6818,0.48,0.194
"2012-08-15","autumn",1,8,17,0,3,1,851,"ClearOrPartlyCloudy",0.74,0.6818,0.55,0.2836
"2012-08-15","autumn",1,8,18,0,3,1,848,"ClearOrPartlyCloudy",0.74,0.6667,0.51,0.2239
"2012-08-15","autumn",1,8,19,0,3,1,649,"ClearOrPartlyCloudy",0.7,0.6515,0.61,0.1343
"2012-08-15","autumn",1,8,20,0,3,1,427,"ClearOrPartlyCloudy",0.7,0.6515,0.61,0.1343
"2012-08-15","autumn",1,8,21,0,3,1,315,"ClearOrPartlyCloudy",0.7,0.6515,0.61,0.194
"2012-08-15","autumn",1,8,22,0,3,1,226,"ClearOrPartlyCloudy",0.7,0.6515,0.61,0.1642
"2012-08-15","autumn",1,8,23,0,3,1,138,"ClearOrPartlyCloudy",0.68,0.6364,0.65,0.1045
"2012-08-16","autumn",1,8,0,0,4,1,76,"ClearOrPartlyCloudy",0.66,0.6212,0.69,0
"2012-08-16","autumn",1,8,1,0,4,1,21,"ClearOrPartlyCloudy",0.64,0.6061,0.73,0
"2012-08-16","autumn",1,8,2,0,4,1,15,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.194
"2012-08-16","autumn",1,8,3,0,4,1,4,"ClearOrPartlyCloudy",0.62,0.5909,0.73,0.2537
"2012-08-16","autumn",1,8,4,0,4,1,5,"ClearOrPartlyCloudy",0.62,0.5909,0.73,0.2239
"2012-08-16","autumn",1,8,5,0,4,1,37,"ClearOrPartlyCloudy",0.6,0.5758,0.78,0.1642
"2012-08-16","autumn",1,8,6,0,4,1,165,"ClearOrPartlyCloudy",0.6,0.5758,0.78,0.1642
"2012-08-16","autumn",1,8,7,0,4,1,464,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.2239
"2012-08-16","autumn",1,8,8,0,4,1,682,"ClearOrPartlyCloudy",0.68,0.6364,0.61,0.194
"2012-08-16","autumn",1,8,9,0,4,1,337,"ClearOrPartlyCloudy",0.72,0.6667,0.54,0.1045
"2012-08-16","autumn",1,8,10,0,4,1,199,"ClearOrPartlyCloudy",0.74,0.6667,0.48,0.1343
"2012-08-16","autumn",1,8,11,0,4,1,274,"ClearOrPartlyCloudy",0.76,0.6667,0.37,0.0896
"2012-08-16","autumn",1,8,12,0,4,1,343,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.33,0.1045
"2012-08-16","autumn",1,8,13,0,4,1,300,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.31,0.2239
"2012-08-16","autumn",1,8,14,0,4,1,248,"ClearOrPartlyCloudy",0.82,0.7121,0.32,0
"2012-08-16","autumn",1,8,15,0,4,1,260,"ClearOrPartlyCloudy",0.8,0.6970000000000001,0.33,0.2537
"2012-08-16","autumn",1,8,16,0,4,1,419,"ClearOrPartlyCloudy",0.82,0.7121,0.32,0.2239
"2012-08-16","autumn",1,8,17,0,4,1,897,"ClearOrPartlyCloudy",0.82,0.7273,0.34,0.194
"2012-08-16","autumn",1,8,18,0,4,1,832,"ClearOrPartlyCloudy",0.8,0.7121,0.36,0
"2012-08-16","autumn",1,8,19,0,4,1,677,"ClearOrPartlyCloudy",0.76,0.6818,0.4,0.1045
"2012-08-16","autumn",1,8,20,0,4,1,514,"ClearOrPartlyCloudy",0.76,0.6818,0.4,0.0896
"2012-08-16","autumn",1,8,21,0,4,1,356,"ClearOrPartlyCloudy",0.74,0.6667,0.48,0.194
"2012-08-16","autumn",1,8,22,0,4,1,254,"ClearOrPartlyCloudy",0.72,0.6667,0.51,0.1642
"2012-08-16","autumn",1,8,23,0,4,1,226,"ClearOrPartlyCloudy",0.7,0.6515,0.54,0.1045
"2012-08-17","autumn",1,8,0,0,5,1,88,"ClearOrPartlyCloudy",0.68,0.2424,0.57,0.1642
"2012-08-17","autumn",1,8,1,0,5,1,54,"ClearOrPartlyCloudy",0.66,0.2424,0.65,0.1045
"2012-08-17","autumn",1,8,2,0,5,1,19,"ClearOrPartlyCloudy",0.66,0.2424,0.61,0.1343
"2012-08-17","autumn",1,8,3,0,5,1,6,"ClearOrPartlyCloudy",0.64,0.2424,0.65,0.1045
"2012-08-17","autumn",1,8,4,0,5,1,9,"ClearOrPartlyCloudy",0.64,0.2424,0.73,0.1642
"2012-08-17","autumn",1,8,5,0,5,1,36,"ClearOrPartlyCloudy",0.64,0.2424,0.73,0.1045
"2012-08-17","autumn",1,8,6,0,5,1,157,"ClearOrPartlyCloudy",0.62,0.2424,0.78,0.1343
"2012-08-17","autumn",1,8,7,0,5,1,379,"ClearOrPartlyCloudy",0.64,0.2424,0.73,0.1045
"2012-08-17","autumn",1,8,8,0,5,1,668,"ClearOrPartlyCloudy",0.68,0.2424,0.65,0.1343
"2012-08-17","autumn",1,8,9,0,5,1,378,"ClearOrPartlyCloudy",0.7,0.2424,0.58,0.1045
"2012-08-17","autumn",1,8,10,0,5,1,231,"ClearOrPartlyCloudy",0.74,0.2424,0.55,0.1642
"2012-08-17","autumn",1,8,11,0,5,1,303,"ClearOrPartlyCloudy",0.76,0.2424,0.52,0.2836
"2012-08-17","autumn",1,8,12,0,5,1,365,"ClearOrPartlyCloudy",0.82,0.2424,0.41,0.2239
"2012-08-17","autumn",1,8,13,0,5,1,357,"ClearOrPartlyCloudy",0.84,0.2424,0.36,0.3881
"2012-08-17","autumn",1,8,14,0,5,1,328,"ClearOrPartlyCloudy",0.86,0.2424,0.34,0.4179
"2012-08-17","autumn",1,8,15,0,5,1,383,"ClearOrPartlyCloudy",0.86,0.2424,0.3,0.4627
"2012-08-17","autumn",1,8,16,0,5,1,488,"Misty",0.84,0.2424,0.32,0.4478
"2012-08-17","autumn",1,8,17,0,5,1,791,"ClearOrPartlyCloudy",0.82,0.2424,0.36,0.3284
"2012-08-17","autumn",1,8,18,0,5,1,669,"Misty",0.82,0.2424,0.38,0.2537
"2012-08-17","autumn",1,8,19,0,5,1,491,"Misty",0.74,0.2424,0.55,0.3881
"2012-08-17","autumn",1,8,20,0,5,1,359,"Misty",0.72,0.2424,0.58,0.2239
"2012-08-17","autumn",1,8,21,0,5,1,255,"Misty",0.68,0.2424,0.69,0.2985
"2012-08-17","autumn",1,8,22,0,5,1,213,"LightSnowOrRain",0.66,0.2424,0.83,0.194
"2012-08-17","autumn",1,8,23,0,5,1,121,"LightSnowOrRain",0.64,0.2424,0.83,0.2239
"2012-08-18","autumn",1,8,0,0,6,0,105,"Misty",0.64,0.5758,0.83,0.2239
"2012-08-18","autumn",1,8,1,0,6,0,92,"LightSnowOrRain",0.62,0.5455,0.94,0.1642
"2012-08-18","autumn",1,8,2,0,6,0,43,"LightSnowOrRain",0.62,0.5606,0.88,0.1642
"2012-08-18","autumn",1,8,3,0,6,0,30,"ClearOrPartlyCloudy",0.62,0.5606,0.88,0.194
"2012-08-18","autumn",1,8,4,0,6,0,13,"ClearOrPartlyCloudy",0.62,0.5909,0.73,0.2239
"2012-08-18","autumn",1,8,5,0,6,0,9,"ClearOrPartlyCloudy",0.6,0.5758,0.78,0.2537
"2012-08-18","autumn",1,8,6,0,6,0,27,"ClearOrPartlyCloudy",0.6,0.5606,0.83,0.2239
"2012-08-18","autumn",1,8,7,0,6,0,64,"ClearOrPartlyCloudy",0.6,0.5606,0.83,0.2239
"2012-08-18","autumn",1,8,8,0,6,0,189,"ClearOrPartlyCloudy",0.64,0.6061,0.69,0.2537
"2012-08-18","autumn",1,8,9,0,6,0,292,"ClearOrPartlyCloudy",0.66,0.6212,0.65,0.2836
